id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,defaulted,dtir1,credit_score_band
102827,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,3.99,0.39,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,IR,HOME,12720,EQUI,596,EXP,>74,TO_INST,75.15,SOUTH,1,39,550-599
30324,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,126500,4.75,1.24,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,1860,CIB,623,EXP,65-74,TO_INST,58.03,SOUTH,0,48,600-649
83771,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,526500,4.38,0.12,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,15060,CRIF,874,EXP,45-54,NOT_INST,81.25,NORTH,0,41,850-900
62779,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,586500,3.88,0.19,586500,360,NOT_NEG,NOT_INT,NOT_LPSM,798000,SB,PR,HOME,5760,EXP,670,EXP,35-44,NOT_INST,73.50,NORTH,0,31,650-699
125249,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.99,0.39,446500,360,NOT_NEG,INT_ONLY,NOT_LPSM,418000,SB,PR,HOME,4080,EQUI,608,EXP,>74,TO_INST,75.15,SOUTH,1,39,600-649
57091,CF,MALE,NOPRE,L1,NOPC,NOB/C,486500,3.88,0.00,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,518000,SB,PR,HOME,4980,CIB,511,CIB,35-44,NOT_INST,93.92,NORTH,0,44,500-549
32765,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,456500,4.25,0.21,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,13740,CIB,780,EXP,45-54,TO_INST,77.64,SOUTH,0,30,750-799
150148,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,336500,3.50,0.00,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,9360,CIB,841,EXP,45-54,TO_INST,84.55,NORTH,0,32,800-849
126731,NCF,FEMALE,PRE,L1,NOPC,NOB/C,336500,4.13,0.26,336500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,CIB,644,EXP,25-34,TO_INST,80.50,NORTH,0,9,600-649
33987,CF,MALE,NOPRE,L1,NOPC,NOB/C,126500,3.99,0.39,126500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5280,EQUI,608,EXP,25-34,TO_INST,75.15,NORTH,1,39,600-649
161908,CF,MALE,NOPRE,L2,NOPC,NOB/C,236500,3.99,0.39,236500,300,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3120,EQUI,519,EXP,65-74,NOT_INST,75.15,NORTH,1,39,500-549
141915,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,646500,4.75,0.97,646500,360,NOT_NEG,NOT_INT,NOT_LPSM,1068000,SB,PR,HOME,6300,CRIF,833,CIB,65-74,TO_INST,60.53,SOUTH,0,44,800-849
157152,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,676500,3.88,-0.43,676500,360,NOT_NEG,NOT_INT,NOT_LPSM,998000,SB,PR,HOME,11700,CRIF,577,EXP,35-44,NOT_INST,67.79,SOUTH,0,46,550-599
28683,CF,FEMALE,NOPRE,L1,NOPC,B/C,206500,3.63,0.53,206500,360,NEG_AMM,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,5760,CRIF,619,CIB,55-64,NOT_INST,37.01,NORTH,0,39,600-649
39745,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,266500,3.99,0.39,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,IR,HOME,5760,CRIF,671,EXP,25-34,NOT_INST,68.69,NORTH,1,25,650-699
156459,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,136500,3.75,0.86,136500,180,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,6840,EXP,645,CIB,55-64,TO_INST,62.61,SOUTH,0,5,600-649
101435,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,3.99,0.39,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,836,EXP,65-74,TO_INST,75.15,SOUTH,1,39,800-849
119974,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,116500,3.50,0.91,116500,180,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,4080,CRIF,870,EXP,45-54,TO_INST,51.10,SOUTH,0,49,850-900
121527,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,216500,3.99,0.45,216500,180,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,10560,CIB,702,CIB,45-54,TO_INST,58.83,SOUTH,0,25,700-749
173434,CF,MALE,PRE,L1,NOPC,NOB/C,316500,3.88,0.44,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,3300,CRIF,520,CIB,<25,TO_INST,96.49,SOUTH,0,39,500-549
168936,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,136500,3.99,0.59,136500,360,NEG_AMM,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,7920,CRIF,711,CIB,65-74,TO_INST,59.87,SOUTH,0,19,700-749
75469,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,386500,3.88,0.66,386500,240,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,7080,CRIF,799,CIB,25-34,TO_INST,69.27,SOUTH,0,40,750-799
75301,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,246500,3.88,0.49,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,4980,EXP,786,CIB,55-64,TO_INST,66.98,NORTH,0,30,750-799
69532,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,496500,3.99,0.39,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,SR,HOME,11100,CRIF,608,CIB,65-74,TO_INST,90.60,SOUTH,1,38,600-649
26737,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,486500,3.99,0.39,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,9780,EQUI,882,EXP,45-54,TO_INST,75.15,SOUTH,1,39,850-900
170316,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,476500,5.50,1.10,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,14280,EXP,860,EXP,45-54,TO_INST,88.57,NORTH,0,9,850-900
122179,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,256500,4.38,0.18,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,5040,EXP,627,CIB,45-54,TO_INST,43.62,SOUTH,0,24,600-649
82139,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1276500,4.13,0.27,1276500,360,NOT_NEG,NOT_INT,NOT_LPSM,1598000,SB,PR,HOME,5760,CIB,595,EXP,45-54,NOT_INST,79.88,SOUTH,0,33,550-599
109583,CF,MALE,NOPRE,L1,NOPC,NOB/C,556500,3.88,0.22,556500,360,NEG_AMM,NOT_INT,NOT_LPSM,588000,SB,PR,HOME,7140,CRIF,588,CIB,35-44,NOT_INST,94.64,NORTH,0,49,550-599
107691,CF,MALE,NOPRE,L1,NOPC,NOB/C,476500,4.13,0.15,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,718000,SB,PR,HOME,4500,EXP,857,CIB,55-64,TO_INST,66.36,NORTH,0,44,850-900
60880,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,336500,3.63,0.69,336500,240,NOT_NEG,NOT_INT,NOT_LPSM,638000,SB,PR,HOME,14280,CRIF,737,CIB,55-64,TO_INST,52.74,SOUTH,0,5,700-749
109180,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,366500,3.63,0.10,366500,324,NOT_NEG,NOT_INT,NOT_LPSM,658000,SB,PR,HOME,5280,CRIF,586,EXP,45-54,TO_INST,55.70,CENTRAL,0,44,550-599
85223,CF,UNKNOWN,PRE,L1,NOPC,B/C,76500,3.99,0.39,76500,360,NOT_NEG,NOT_INT,NOT_LPSM,68000,SB,PR,HOME,3120,CIB,596,CIB,45-54,TO_INST,112.50,SOUTH,1,20,550-599
150585,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,386500,3.63,-0.15,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,5100,CIB,797,EXP,25-34,NOT_INST,69.27,SOUTH,0,42,750-799
132558,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,406500,4.50,0.68,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,9060,CIB,509,EXP,35-44,TO_INST,102.14,SOUTH,0,41,500-549
63226,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,246500,4.50,1.47,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,11700,EXP,564,EXP,35-44,TO_INST,80.03,SOUTH,0,35,550-599
39216,CF,MALE,NOPRE,L1,NOPC,NOB/C,136500,4.99,1.00,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,IR,HOME,5940,CIB,510,CIB,65-74,TO_INST,37.09,NORTH,0,36,500-549
157725,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,186500,4.88,0.80,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,3420,EXP,582,CIB,55-64,TO_INST,72.29,SOUTH,0,34,550-599
45830,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.99,0.39,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6240,EQUI,697,EXP,55-64,NOT_INST,75.15,SOUTH,1,39,650-699
53043,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,3.99,0.39,416500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,11100,EQUI,611,EXP,55-64,TO_INST,75.15,SOUTH,1,39,600-649
171389,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,4.50,0.14,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,4200,CIB,523,EXP,65-74,TO_INST,87.72,NORTH,0,43,500-549
67076,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,276500,3.99,0.39,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,278000,SB,PR,HOME,3600,CRIF,823,EXP,25-34,TO_INST,99.46,NORTH,1,55,800-849
57296,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,346500,3.88,0.24,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,4980,CRIF,602,EXP,25-34,TO_INST,91.67,NORTH,0,38,600-649
106131,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,106500,5.38,0.80,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,9960,CRIF,839,CIB,55-64,TO_INST,31.51,NORTH,0,12,800-849
65514,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,186500,3.88,1.18,186500,180,NEG_AMM,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,3240,EXP,657,CIB,35-44,TO_INST,85.55,SOUTH,0,36,650-699
134298,CF,MALE,NOPRE,L1,NOPC,NOB/C,86500,3.99,0.39,86500,360,NOT_NEG,NOT_INT,NOT_LPSM,108000,SB,PR,HOME,5220,CRIF,615,CIB,55-64,TO_INST,80.09,SOUTH,1,49,600-649
40817,CF,UNKNOWN,NOPRE,L2,NOPC,NOB/C,286500,4.50,0.44,286500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,4200,CIB,529,EXP,25-34,TO_INST,87.35,NORTH,0,37,500-549
65182,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,306500,3.99,0.39,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,408000,SB,IR,HOME,12960,EXP,783,CIB,45-54,NOT_INST,75.12,NORTH,1,46,750-799
49819,CF,MALE,NOPRE,L1,NOPC,NOB/C,216500,3.99,0.39,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6600,EQUI,807,EXP,55-64,TO_INST,75.15,NORTH,1,39,800-849
48655,CF,MALE,NOPRE,L1,NOPC,NOB/C,616500,3.75,-0.02,616500,360,NOT_NEG,NOT_INT,NOT_LPSM,828000,SB,PR,HOME,10200,CRIF,684,CIB,45-54,NOT_INST,74.46,NORTH,0,37,650-699
168775,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,146500,4.50,1.22,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,7440,EXP,773,EXP,45-54,TO_INST,82.30,NORTH,0,24,750-799
127203,CF,MALE,NOPRE,L1,NOPC,NOB/C,496500,4.13,-0.20,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,668000,SB,PR,HOME,9060,EXP,793,CIB,25-34,NOT_INST,74.33,NORTH,0,32,750-799
32984,CF,FEMALE,NOPRE,L1,NOPC,B/C,236500,3.63,0.77,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,2760,EXP,774,CIB,55-64,NOT_INST,66.06,NORTH,0,47,750-799
29730,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,226500,3.88,0.29,226500,312,NEG_AMM,NOT_INT,NOT_LPSM,378000,SB,PR,HOME,4140,EXP,828,EXP,55-64,TO_INST,59.92,NORTH,0,45,800-849
65981,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,4.63,0.14,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4140,EXP,744,CIB,35-44,NOT_INST,78.11,NORTH,0,44,700-749
140150,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,306500,4.75,0.50,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4380,CIB,868,EXP,35-44,TO_INST,85.61,NORTH,0,45,850-900
169574,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,676500,4.50,0.40,676500,360,NOT_NEG,NOT_INT,NOT_LPSM,848000,SB,PR,HOME,5760,CRIF,699,EXP,35-44,NOT_INST,79.78,NORTH,0,23,650-699
111549,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,476500,4.88,1.12,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,568000,SB,PR,HOME,12600,CRIF,779,CIB,35-44,TO_INST,83.89,SOUTH,0,45,750-799
95917,CF,FEMALE,PRE,L1,NOPC,NOB/C,166500,4.75,1.29,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,3300,CRIF,837,CIB,45-54,TO_INST,99.11,NORTH,0,32,800-849
148146,NCF,FEMALE,NOPRE,L1,NOPC,NOB/C,356500,4.00,-0.13,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,PR,HOME,4500,CIB,804,CIB,55-64,NOT_INST,70.18,NORTH,0,48,800-849
142880,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,336500,3.99,0.39,336500,360,NEG_AMM,NOT_INT,NOT_LPSM,428000,SB,IR,HOME,6060,CIB,505,EXP,35-44,TO_INST,78.62,SOUTH,1,43,500-549
146425,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,506500,4.75,0.72,506500,240,NEG_AMM,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,10200,CIB,882,EXP,35-44,NOT_INST,78.16,SOUTH,0,20,850-900
135891,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,3.99,0.39,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,SR,HOME,5760,EXP,846,CIB,45-54,TO_INST,78.99,SOUTH,1,38,800-849
119771,CF,MALE,PRE,L1,NOPC,NOB/C,476500,3.88,0.33,476500,360,NOT_NEG,NOT_INT,NOT_LPSM,498000,SB,PR,HOME,5100,EXP,821,CIB,25-34,TO_INST,95.68,SOUTH,0,44,800-849
173307,CF,MALE,NOPRE,L1,NOPC,NOB/C,346500,3.99,0.39,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,8880,EQUI,682,EXP,45-54,TO_INST,75.15,NORTH-EAST,1,39,650-699
151838,CF,UNKNOWN,PRE,L1,NOPC,B/C,346500,3.25,0.32,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,5760,EXP,823,EXP,25-34,TO_INST,96.79,SOUTH,0,39,800-849
74224,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.39,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,1920,EXP,837,CIB,>74,TO_INST,68.64,SOUTH,1,44,800-849
59116,CF,MALE,NOPRE,L1,NOPC,B/C,66500,3.13,0.68,66500,300,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,1020,CIB,790,CIB,65-74,TO_INST,44.93,SOUTH,0,55,750-799
61166,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,336500,3.99,0.39,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,5760,CRIF,677,EXP,35-44,NOT_INST,99.56,NORTH,1,39,650-699
40687,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,546500,3.99,0.39,546500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,9660,EQUI,588,EXP,45-54,TO_INST,75.15,SOUTH,1,39,550-599
125548,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,286500,3.99,0.39,286500,360,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,2280,CRIF,835,EXP,35-44,TO_INST,96.14,SOUTH,1,26,800-849
169819,CF,MALE,NOPRE,L1,NOPC,NOB/C,246500,3.99,0.39,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6540,EQUI,842,EXP,65-74,TO_INST,75.15,CENTRAL,1,39,800-849
141488,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,136500,5.25,1.36,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,248000,SB,IR,HOME,11580,CRIF,842,EXP,45-54,TO_INST,55.04,SOUTH,0,16,800-849
83206,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,676500,3.99,0.39,676500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,503,EXP,35-44,NOT_INST,75.15,SOUTH,1,39,500-549
41762,NCF,MALE,PRE,L1,NOPC,NOB/C,486500,3.55,-0.10,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,3008000,SB,PR,HOME,5760,CIB,643,CIB,45-54,TO_INST,16.17,NORTH,0,18,600-649
128690,CF,FEMALE,PRE,L1,NOPC,B/C,206500,3.50,0.86,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,3000,CIB,672,CIB,35-44,NOT_INST,94.72,NORTH,0,44,650-699
153216,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,246500,3.63,0.05,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,2940,EXP,730,CIB,45-54,TO_INST,66.98,NORTH,0,44,700-749
87170,CF,MALE,NOPRE,L1,NOPC,NOB/C,436500,4.00,0.30,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,8220,CRIF,505,CIB,35-44,NOT_INST,75.52,NORTH,0,40,500-549
52415,CF,MALE,NOPRE,L1,NOPC,NOB/C,236500,3.99,0.39,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2460,EQUI,659,EXP,45-54,TO_INST,75.15,NORTH,1,39,650-699
84111,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,3.99,0.39,156500,120,NOT_NEG,NOT_INT,NOT_LPSM,268000,SB,PR,HOME,8220,CRIF,553,EXP,55-64,TO_INST,58.40,SOUTH,1,32,550-599
73060,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,336500,4.50,0.98,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,458000,SB,PR,HOME,5520,CIB,791,CIB,65-74,TO_INST,73.47,SOUTH,0,45,750-799
71864,NCF,MALE,NOPRE,L1,NOPC,NOB/C,846500,3.99,0.39,846500,360,NOT_NEG,NOT_INT,NOT_LPSM,1008000,SB,PR,HOME,7440,CIB,752,CIB,55-64,TO_INST,83.98,SOUTH,1,45,750-799
103263,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,726500,3.99,0.39,726500,360,NOT_NEG,NOT_INT,LPSM,1358000,SB,PR,HOME,7800,CRIF,780,CIB,35-44,NOT_INST,53.50,SOUTH,1,45,750-799
54591,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,366500,3.99,0.39,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,600,CIB,687,EXP,45-54,NOT_INST,108.43,NORTH,1,7,650-699
165332,CF,MALE,NOPRE,L1,NOPC,NOB/C,226500,2.75,-0.73,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,5760,EXP,721,CIB,55-64,NOT_INST,87.79,NORTH,0,39,700-749
170682,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,3.50,-0.06,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,568000,SB,PR,HOME,3780,CIB,706,EXP,65-74,TO_INST,43.40,NORTH,0,37,700-749
114483,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,3.99,0.52,216500,288,NOT_NEG,NOT_INT,NOT_LPSM,298000,SB,PR,HOME,4020,CRIF,891,EXP,65-74,TO_INST,72.65,NORTH,0,43,850-900
34340,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,466500,3.00,-0.53,466500,360,NOT_NEG,INT_ONLY,NOT_LPSM,1458000,SB,PR,HOME,5760,CRIF,645,EXP,65-74,NOT_INST,32.00,NORTH,0,39,600-649
34087,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,166500,3.99,0.39,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,2100,CRIF,529,CIB,65-74,TO_INST,69.96,SOUTH,1,38,500-549
167060,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,516500,4.25,0.52,516500,360,NOT_NEG,NOT_INT,NOT_LPSM,648000,SB,PR,HOME,9420,CRIF,839,EXP,45-54,TO_INST,79.71,NORTH,0,31,800-849
65937,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,366500,4.25,0.47,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,498000,SB,PR,HOME,6360,CRIF,663,EXP,35-44,NOT_INST,73.59,SOUTH,0,37,650-699
63257,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,3.63,-0.04,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,488000,SB,PR,HOME,2820,CIB,511,EXP,25-34,NOT_INST,77.15,NORTH,0,49,500-549
72421,CF,MALE,NOPRE,L1,NOPC,NOB/C,206500,3.38,0.68,206500,216,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,3060,CRIF,547,CIB,35-44,TO_INST,57.68,NORTH,0,39,500-549
110050,NCF,UNKNOWN,PRE,L1,NOPC,B/C,106500,3.99,1.09,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,4080,EXP,700,EXP,>74,TO_INST,41.28,SOUTH,0,38,700-749
65228,CF,MALE,NOPRE,L1,NOPC,NOB/C,486500,4.50,0.24,486500,360,NEG_AMM,NOT_INT,NOT_LPSM,698000,SB,PR,HOME,8460,CIB,796,EXP,35-44,NOT_INST,69.70,CENTRAL,0,41,750-799
47526,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,256500,4.38,0.13,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,5100,EXP,864,CIB,35-44,TO_INST,89.06,SOUTH,0,31,850-900
172344,CF,FEMALE,PRE,L1,NOPC,NOB/C,186500,3.99,0.67,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,2940,CRIF,561,CIB,25-34,TO_INST,89.66,NORTH,0,42,550-599
70491,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,226500,4.38,0.44,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,IR,HOME,10680,CIB,817,EXP,35-44,TO_INST,73.54,SOUTH,0,49,800-849
54778,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,366500,4.56,0.43,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,458000,SB,PR,HOME,6120,CIB,749,EXP,<25,NOT_INST,80.02,NORTH,0,39,700-749
60610,CF,MALE,NOPRE,L1,NOPC,NOB/C,216500,3.63,-0.04,216500,360,NEG_AMM,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,3000,CRIF,845,CIB,55-64,NOT_INST,68.08,NORTH,0,33,800-849
108109,NCF,MALE,NOPRE,L1,NOPC,NOB/C,336500,3.99,0.39,336500,324,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,535,EXP,25-34,TO_INST,75.15,NORTH,1,39,500-549
103691,CF,MALE,NOPRE,L1,NOPC,NOB/C,436500,3.38,-0.12,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,778000,SB,PR,HOME,9120,CIB,512,CIB,35-44,NOT_INST,56.11,SOUTH,0,32,500-549
102975,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,526500,3.63,0.79,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,5760,EXP,640,EXP,35-44,NOT_INST,94.35,SOUTH,0,39,600-649
134061,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,266500,3.88,0.90,266500,240,NOT_NEG,NOT_INT,NOT_LPSM,518000,SB,PR,HOME,4260,EXP,783,EXP,65-74,NOT_INST,51.45,NORTH,0,40,750-799
47675,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,466500,3.99,0.39,466500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,5280,CIB,725,EXP,35-44,NOT_INST,97.59,NORTH,1,45,700-749
67399,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,606500,3.50,-0.30,606500,360,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,6300,CRIF,716,EXP,25-34,TO_INST,99.75,SOUTH,0,57,700-749
25299,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,516500,3.99,0.39,516500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,847,EXP,65-74,TO_INST,75.15,SOUTH,1,39,800-849
125840,CF,MALE,NOPRE,L1,NOPC,NOB/C,336500,3.99,0.48,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,488000,SB,PR,HOME,3300,CRIF,672,CIB,65-74,TO_INST,68.95,NORTH,0,48,650-699
59371,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,466500,4.25,0.11,466500,360,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,4800,CIB,664,CIB,35-44,TO_INST,80.71,SOUTH,0,45,650-699
