id,loan_limit,gender,approv_in_adv,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,status,dtir1
36060,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,186500,3.75,0.9147,186500,180,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4860,CRIF,554,EXP,55-64,TO_INST,52.09,NORTH,0,39
149097,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,126500,4.625,0.5228,126500,360,NEG_AMM,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,2940,CRIF,890,EXP,45-54,TO_INST,85.47,NORTH,0,46
85104,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,396500,4.99,1.3126,396500,360,NOT_NEG,NOT_INT,NOT_LPSM,528000,SB,IR,HOME,8760,CIB,544,EXP,55-64,NOT_INST,75.09,SOUTH,0,43
92487,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,2.875,-0.6247,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,5760,EXP,595,EXP,65-74,TO_INST,87.20,SOUTH,0,39
33763,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,4.5,0.5007,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,1980,EXP,797,EXP,35-44,TO_INST,64.25,SOUTH,0,41
91351,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,546500,3.625,-0.0492,546500,360,NOT_NEG,NOT_INT,NOT_LPSM,1508000,SB,PR,HOME,10860,CIB,721,EXP,35-44,NOT_INST,36.24,SOUTH,0,30
139834,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,146500,4.625,1.5232,146500,360,NEG_AMM,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,2580,CIB,844,CIB,55-64,TO_INST,98.99,SOUTH,0,61
158704,CF,MALE,NOPRE,L2,NOPC,NOB/C,436500,3.99,0.3904,436500,300,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,4200,CRIF,641,EXP,35-44,NOT_INST,79.65,NORTH,1,55
151981,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,256500,4.375,0.383,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,328000,SB,PR,HOME,5160,CIB,698,CIB,65-74,TO_INST,78.20,SOUTH,0,32
97866,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,336500,2.99,-0.6902,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,368000,SB,PR,HOME,5760,EXP,821,CIB,55-64,TO_INST,91.44,SOUTH,0,39
108043,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,496500,4.25,0.1245,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,638000,SB,PR,HOME,7020,EXP,860,EXP,25-34,NOT_INST,77.82,NORTH,0,33
132565,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.875,0.1872,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,SR,HOME,5760,EXP,809,EXP,35-44,NOT_INST,89.77,NORTH,0,28
116022,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,436500,4.125,0.2887,436500,360,NOT_NEG,NOT_INT,NOT_LPSM,498000,SB,PR,HOME,7320,CIB,680,EXP,35-44,TO_INST,87.65,NORTH,0,31
95645,CF,MALE,PRE,L1,NOPC,NOB/C,316500,3.625,0.128,316500,360,NEG_AMM,NOT_INT,NOT_LPSM,398000,SB,PR,HOME,5760,CRIF,754,CIB,45-54,TO_INST,79.52,NORTH,0,49
71761,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,376500,5.75,1.4561,376500,360,NOT_NEG,NOT_INT,NOT_LPSM,508000,SB,IR,HOME,5760,EXP,721,EXP,45-54,NOT_INST,74.11,SOUTH,0,37
96955,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,586500,3.75,0.0231,586500,360,NOT_NEG,NOT_INT,NOT_LPSM,738000,SB,PR,HOME,7380,CRIF,550,EXP,25-34,NOT_INST,79.47,SOUTH,0,41
119147,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,216500,3.99,0.3904,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,4140,CIB,837,EXP,65-74,TO_INST,68.08,NORTH,1,32
95059,CF,FEMALE,PRE,L1,NOPC,B/C,76500,3.875,1.0187,76500,360,NOT_NEG,NOT_INT,NOT_LPSM,88000,SB,PR,HOME,2280,EXP,693,CIB,35-44,TO_INST,86.93,NORTH,0,46
26697,CF,MALE,NOPRE,L1,NOPC,NOB/C,456500,4.18,-0.1491,456500,360,NOT_NEG,NOT_INT,NOT_LPSM,808000,SB,PR,HOME,10680,CRIF,839,CIB,35-44,NOT_INST,56.50,SOUTH,0,45
107818,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.5,0.0194,446500,360,NOT_NEG,NOT_INT,NOT_LPSM,658000,SB,SR,HOME,5760,EXP,721,EXP,35-44,TO_INST,67.86,CENTRAL,0,38
106693,CF,UNKNOWN,NOPRE,L2,OPC,NOB/C,236500,5.74,1.292,236500,360,NOT_NEG,INT_ONLY,NOT_LPSM,678000,SB,PR,HOME,6480,CIB,798,EXP,65-74,TO_INST,34.88,NORTH,0,41
59703,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,96500,4.125,0.7764,96500,324,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,1800,CRIF,753,CIB,45-54,TO_INST,65.20,NORTH,0,35
104433,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,226500,3.875,0.1558,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,428000,SB,PR,HOME,1980,CRIF,640,EXP,25-34,TO_INST,52.92,SOUTH,0,49
113616,CF,MALE,PRE,L1,NOPC,NOB/C,186500,3.99,0.4916,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,6420,EXP,692,CIB,25-34,TO_INST,78.36,NORTH,0,49
122157,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,176500,4.375,1.15,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,5280,CRIF,549,EXP,35-44,TO_INST,99.16,NORTH,0,37
121386,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.2478,316500,360,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,3480,CRIF,518,CIB,45-54,TO_INST,54.76,NORTH,0,43
168783,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,486500,3.625,-0.1064,486500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,7860,CIB,612,CIB,45-54,TO_INST,88.78,CENTRAL,0,22
152012,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.625,-0.173,326500,360,NOT_NEG,INT_ONLY,NOT_LPSM,538000,SB,PR,HOME,3060,EXP,603,CIB,35-44,NOT_INST,60.69,SOUTH,0,49
69925,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,146500,4.125,1.4106,146500,300,NOT_NEG,NOT_INT,NOT_LPSM,148000,SB,PR,HOME,5760,CRIF,504,EXP,25-34,TO_INST,98.99,NORTH,0,39
120983,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,386500,3.99,0.3904,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,12060,EQUI,865,EXP,45-54,NOT_INST,75.15,SOUTH,1,39
133410,CF,MALE,NOPRE,L1,NOPC,B/C,256500,3.99,0.3904,256500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5760,EQUI,566,EXP,45-54,NOT_INST,75.15,NORTH,1,39
93875,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,4.99,1.1551,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,IR,HOME,8820,CRIF,678,EXP,35-44,TO_INST,60.66,CENTRAL,0,36
127874,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,606500,3.99,0.297,606500,360,NEG_AMM,NOT_INT,NOT_LPSM,818000,SB,PR,HOME,11280,EXP,536,EXP,35-44,NOT_INST,74.14,SOUTH,0,21
84095,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,726500,3.99,0.3904,726500,360,NOT_NEG,NOT_INT,NOT_LPSM,828000,SB,PR,HOME,5760,EXP,704,EXP,25-34,TO_INST,87.74,SOUTH,1,37
67813,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,176500,4.175,0.1886,176500,360,NEG_AMM,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,12780,CIB,896,EXP,<25,TO_INST,77.41,SOUTH,0,26
169195,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.99,0.3904,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,3420,EQUI,665,EXP,25-34,TO_INST,75.15,SOUTH,1,39
32826,NCF,MALE,NOPRE,L1,NOPC,NOB/C,596500,3.99,0.3904,596500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,10740,EQUI,556,EXP,55-64,TO_INST,75.15,SOUTH,1,39
114724,CF,MALE,NOPRE,L1,NOPC,B/C,66500,4.125,1.5682,66500,180,NOT_NEG,NOT_INT,NOT_LPSM,98000,SB,PR,HOME,3720,CRIF,751,CIB,55-64,TO_INST,67.86,NORTH,0,38
109790,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,3.99,0.3904,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,IR,HOME,5460,EXP,836,CIB,55-64,TO_INST,77.23,SOUTH,1,49
113480,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,296500,4.625,0.7066,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,318000,SB,PR,HOME,3480,CIB,822,CIB,25-34,TO_INST,93.24,NORTH,0,46
98163,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,576500,3.75,-0.3761,576500,360,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,5760,CRIF,886,EXP,35-44,NOT_INST,94.82,CENTRAL,0,39
147088,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,276500,4.375,0.8672,276500,360,NOT_NEG,NOT_INT,NOT_LPSM,358000,SB,PR,HOME,4080,CRIF,830,EXP,25-34,TO_INST,77.23,SOUTH,0,39
37707,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.625,0.3294,446500,180,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,IR,HOME,5760,EXP,740,EXP,35-44,NOT_INST,74.67,NORTH,0,19
102243,CF,MALE,PRE,L1,NOPC,NOB/C,136500,4.75,1.2288,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,268000,SB,PR,HOME,3000,EXP,667,CIB,>74,TO_INST,50.93,NORTH,0,29
161767,CF,MALE,NOPRE,L1,NOPC,NOB/C,566500,3.99,0.3904,566500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,5220,EQUI,782,EXP,55-64,TO_INST,75.15,NORTH,1,39
128467,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,106500,3.99,0.3904,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,2340,CRIF,672,CIB,65-74,TO_INST,41.28,NORTH,1,34
85539,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,446500,3.625,-0.1391,446500,360,NEG_AMM,NOT_INT,NOT_LPSM,558000,SB,PR,HOME,13200,CIB,885,EXP,35-44,NOT_INST,80.02,NORTH,0,20
32638,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,3.99,0.3904,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,IR,HOME,9240,EQUI,873,EXP,>74,TO_INST,75.15,CENTRAL,1,39
76575,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,346500,3.25,-0.3621,346500,300,NOT_NEG,INT_ONLY,NOT_LPSM,358000,SB,PR,HOME,5760,CIB,849,EXP,25-34,NOT_INST,96.79,SOUTH,0,39
77506,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,186500,3.99,0.3904,186500,360,NOT_NEG,NOT_INT,LPSM,188000,SB,PR,HOME,3540,CRIF,766,EXP,65-74,TO_INST,99.20,SOUTH,1,38
131311,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,146500,4.25,1.2825,146500,180,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,6060,EXP,891,CIB,45-54,TO_INST,73.99,NORTH,0,43
56406,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,646500,3.99,0.252,646500,360,NOT_NEG,INT_ONLY,NOT_LPSM,928000,SB,PR,HOME,10500,CIB,726,CIB,45-54,NOT_INST,69.67,SOUTH,0,27
158914,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,106500,4.99,0.983,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,2580,CIB,835,CIB,45-54,NOT_INST,56.65,NORTH,0,36
34921,CF,MALE,NOPRE,L1,NOPC,NOB/C,206500,3.99,0.8001,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,3300,EXP,762,CIB,45-54,TO_INST,94.72,NORTH,0,36
163193,CF,MALE,NOPRE,L1,NOPC,B/C,196500,3.75,0.5908,196500,360,NOT_NEG,NOT_INT,NOT_LPSM,198000,SB,PR,HOME,3480,CRIF,730,CIB,35-44,TO_INST,99.24,NORTH,0,47
58990,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,656500,4.5,0.8912,656500,360,NOT_NEG,NOT_INT,NOT_LPSM,1268000,SB,PR,HOME,10200,CRIF,663,EXP,65-74,TO_INST,51.77,SOUTH,0,38
141543,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,706500,3.875,0.4017,706500,360,NOT_NEG,NOT_INT,NOT_LPSM,748000,SB,PR,HOME,11160,CRIF,867,EXP,25-34,NOT_INST,94.45,NORTH,0,44
145983,CF,FEMALE,PRE,L1,NOPC,NOB/C,486500,3.99,0.3904,486500,360,NEG_AMM,NOT_INT,NOT_LPSM,1008000,SB,PR,HOME,5400,CRIF,849,CIB,55-64,NOT_INST,48.26,SOUTH,1,37
31840,NCF,UNKNOWN,PRE,L1,NOPC,NOB/C,566500,4.99,0.687,566500,324,NOT_NEG,NOT_INT,NOT_LPSM,598000,SB,PR,HOME,10500,CRIF,624,EXP,35-44,TO_INST,94.73,NORTH,0,35
110367,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,356500,3.99,0.6861,356500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,6300,EXP,537,EXP,25-34,NOT_INST,91.88,CENTRAL,0,40
51103,CF,MALE,NOPRE,L1,NOPC,NOB/C,216500,3.5,-0.1868,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,1608000,SB,PR,HOME,4860,CRIF,897,CIB,>74,NOT_INST,13.46,NORTH,0,20
173524,CF,UNKNOWN,PRE,L1,NOPC,B/C,166500,3.99,0.3904,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,3420,EXP,698,CIB,35-44,TO_INST,88.56,SOUTH,1,44
128264,CF,MALE,NOPRE,L1,NOPC,B/C,206500,3.99,0.3904,206500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,4920,CRIF,792,CIB,55-64,TO_INST,99.28,NORTH,1,35
153466,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,316500,3.99,0.3904,316500,360,NEG_AMM,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,4620,EQUI,859,EXP,45-54,TO_INST,75.15,NORTH,1,39
116026,CF,MALE,NOPRE,L1,NOPC,NOB/C,266500,4.125,-0.0899,266500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,6720,CRIF,764,EXP,55-64,NOT_INST,103.29,NORTH,0,33
67506,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,186500,4.99,1.4918,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,3600,CIB,653,CIB,55-64,TO_INST,78.36,SOUTH,0,35
69850,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,3.75,-0.3752,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,548000,SB,PR,HOME,3360,EXP,607,CIB,45-54,TO_INST,59.58,SOUTH,0,47
56536,CF,MALE,NOPRE,L1,NOPC,NOB/C,346500,3.875,0.3548,346500,300,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,9480,CIB,544,CIB,25-34,NOT_INST,64.41,NORTH,0,41
61560,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,366500,3.25,-0.2374,366500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,2700,EXP,790,CIB,65-74,TO_INST,87.68,SOUTH,0,53
138145,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,176500,4.125,1.2993,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,3900,EXP,611,EXP,35-44,TO_INST,99.16,NORTH,0,45
151576,CF,MALE,NOPRE,L1,NOPC,NOB/C,236500,4.625,0.9122,236500,360,NOT_NEG,NOT_INT,LPSM,318000,SB,IR,HOME,7380,CIB,644,EXP,65-74,TO_INST,74.37,NORTH,0,36
113982,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,346500,4.625,0.288,346500,360,NOT_NEG,NOT_INT,NOT_LPSM,608000,SB,PR,HOME,4140,CIB,697,CIB,65-74,TO_INST,56.99,SOUTH,0,37
160197,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,136500,3.99,0.3904,136500,360,NOT_NEG,NOT_INT,NOT_LPSM,208000,SB,PR,HOME,2760,CIB,514,CIB,55-64,TO_INST,65.63,SOUTH,1,25
72683,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,4.25,0.4806,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,568000,SB,PR,HOME,4020,CRIF,819,EXP,45-54,TO_INST,57.48,NORTH,0,46
76725,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,426500,3.25,0.3809,426500,180,NOT_NEG,NOT_INT,NOT_LPSM,578000,SB,PR,HOME,8700,CIB,726,EXP,55-64,TO_INST,73.79,SOUTH,0,33
119289,NCF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,1286500,3.99,0.3904,1286500,360,NOT_NEG,NOT_INT,NOT_LPSM,2358000,SB,PR,HOME,5760,CIB,660,EXP,65-74,TO_INST,54.56,SOUTH,1,44
61522,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,146500,3.625,0.8184,146500,240,NOT_NEG,NOT_INT,NOT_LPSM,238000,SB,PR,HOME,3300,CIB,601,CIB,45-54,TO_INST,61.55,NORTH,0,30
89622,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,296500,3.99,0.4963,296500,360,NOT_NEG,NOT_INT,NOT_LPSM,448000,SB,PR,HOME,4020,EXP,828,EXP,55-64,NOT_INST,66.18,SOUTH,0,44
63286,CF,FEMALE,NOPRE,L1,NOPC,B/C,56500,3.75,1.082,56500,360,NOT_NEG,NOT_INT,NOT_LPSM,218000,SB,PR,HOME,2220,CIB,799,CIB,65-74,TO_INST,25.92,NORTH,0,16
122616,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,216500,4.375,0.9335,216500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,4620,CRIF,865,CIB,55-64,TO_INST,94.96,SOUTH,0,43
135521,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,146500,4.5,1.0366,146500,360,NOT_NEG,NOT_INT,NOT_LPSM,158000,SB,PR,HOME,2160,EXP,609,CIB,65-74,TO_INST,92.72,SOUTH,0,46
91912,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,186500,3.75,0.3416,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,2940,CIB,652,EXP,55-64,TO_INST,72.29,SOUTH,0,38
29020,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,3.875,0.3542,326500,360,NEG_AMM,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,13500,CIB,761,CIB,35-44,TO_INST,96.60,SOUTH,0,20
126725,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,236500,4.99,0.6446,236500,360,NOT_NEG,NOT_INT,NOT_LPSM,288000,SB,PR,HOME,4500,CIB,793,EXP,25-34,TO_INST,82.12,NORTH,0,43
172436,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,416500,3.99,0.3904,416500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,5760,EXP,807,EXP,65-74,TO_INST,107.35,NORTH,1,39
59752,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,116500,3.99,0.3904,116500,360,NOT_NEG,NOT_INT,NOT_LPSM,178000,SB,PR,HOME,2460,CIB,704,CIB,55-64,TO_INST,65.45,SOUTH,1,34
77435,CF,MALE,NOPRE,L1,NOPC,NOB/C,216500,3.25,-0.0741,216500,360,NEG_AMM,NOT_INT,NOT_LPSM,258000,SB,PR,HOME,2640,EXP,544,CIB,35-44,TO_INST,83.91,SOUTH,0,42
89327,CF,UNKNOWN,PRE,L1,NOPC,NOB/C,226500,4.625,0.1567,226500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,8340,CIB,646,EXP,>74,TO_INST,99.34,NORTH,0,46
137147,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,246500,4.99,0.6068,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,PR,HOME,5580,EXP,782,EXP,65-74,TO_INST,80.03,NORTH,0,29
143053,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,426500,3.625,0.4213,426500,240,NOT_NEG,NOT_INT,NOT_LPSM,658000,SB,PR,HOME,10980,EXP,715,EXP,35-44,NOT_INST,64.82,NORTH,0,47
88002,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,636500,3.5,0.0071,636500,360,NOT_NEG,NOT_INT,NOT_LPSM,798000,SB,PR,HOME,9540,CRIF,778,EXP,25-34,NOT_INST,79.76,SOUTH,0,31
77030,CF,MALE,PRE,L1,NOPC,NOB/C,246500,4.875,1.4021,246500,360,NOT_NEG,NOT_INT,NOT_LPSM,308000,SB,IR,HOME,7560,CIB,606,CIB,45-54,TO_INST,80.03,NORTH,0,45
85537,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,646500,3.5,-0.2966,646500,360,NOT_NEG,INT_ONLY,NOT_LPSM,808000,SB,PR,HOME,12840,CRIF,652,EXP,35-44,NOT_INST,80.01,SOUTH,0,36
105318,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,386500,3.75,0.0548,386500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,10440,CIB,635,CIB,35-44,NOT_INST,80.86,NORTH,0,19
92946,CF,UNKNOWN,NOPRE,L1,NOPC,B/C,186500,3.875,0.9507,186500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,PR,HOME,2940,CIB,713,CIB,45-54,TO_INST,81.80,SOUTH,0,60
167251,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,156500,4.125,0.6712,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,4620,CIB,731,CIB,65-74,TO_INST,40.34,SOUTH,0,25
121679,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,486500,3.99,0.3904,486500,276,NOT_NEG,NOT_INT,NOT_LPSM,618000,SB,PR,HOME,10380,CIB,724,EXP,55-64,TO_INST,78.72,NORTH,1,42
105631,NCF,FEMALE,NOPRE,L2,NOPC,NOB/C,1326500,4.375,0.1568,1326500,360,NOT_NEG,NOT_INT,NOT_LPSM,1798000,SB,PR,HOME,5760,CRIF,794,CIB,45-54,NOT_INST,73.78,NORTH,0,36
115645,CF,MALE,NOPRE,L2,NOPC,B/C,156500,3.99,0.3904,156500,360,NOT_NEG,NOT_INT,NOT_LPSM,168000,SB,PR,HOME,5760,EXP,589,CIB,25-34,TO_INST,93.15,NORTH,1,39
147913,CF,MALE,PRE,L1,NOPC,NOB/C,176500,3.99,0.856,176500,360,NOT_NEG,NOT_INT,NOT_LPSM,188000,SB,PR,HOME,3540,EXP,840,CIB,55-64,TO_INST,93.88,NORTH,0,31
166326,CF,FEMALE,NOPRE,L1,NOPC,B/C,526500,3.99,0.3904,526500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,6360,EQUI,801,EXP,35-44,NOT_INST,75.15,SOUTH,1,39
92249,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,336500,4.125,0.457,336500,360,NOT_NEG,NOT_INT,NOT_LPSM,698000,SB,PR,HOME,4080,CIB,827,CIB,45-54,NOT_INST,48.21,SOUTH,0,38
131085,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,206500,3.375,0.3769,206500,180,NOT_NEG,NOT_INT,NOT_LPSM,958000,SB,PR,HOME,6420,EXP,760,EXP,65-74,NOT_INST,21.56,NORTH,0,36
42391,CF,MALE,NOPRE,L1,NOPC,NOB/C,496500,5.19,0.9097,496500,360,NOT_NEG,NOT_INT,NOT_LPSM,538000,SB,PR,HOME,8400,CIB,894,CIB,25-34,NOT_INST,92.29,NORTH,0,45
35570,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,276500,3.75,0.2569,276500,360,NOT_NEG,INT_ONLY,NOT_LPSM,328000,SB,PR,HOME,3180,CRIF,739,CIB,>74,TO_INST,84.30,NORTH,0,41
121330,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,106500,3.99,0.3904,106500,360,NOT_NEG,NOT_INT,NOT_LPSM,418000,SB,PR,HOME,1200,EQUI,770,EXP,65-74,NOT_INST,75.15,NORTH,1,39
165019,CF,MALE,NOPRE,L1,NOPC,NOB/C,166500,4.625,1.3772,166500,360,NOT_NEG,NOT_INT,NOT_LPSM,228000,SB,IR,HOME,6240,CIB,509,CIB,65-74,TO_INST,73.03,NORTH,0,45
81227,CF,FEMALE,NOPRE,L1,NOPC,NOB/C,406500,3.75,0.0853,406500,360,NOT_NEG,NOT_INT,NOT_LPSM,458000,SB,PR,HOME,4200,EXP,640,CIB,25-34,NOT_INST,88.76,NORTH,0,39
171591,CF,MALE,NOPRE,L1,NOPC,NOB/C,326500,4.625,0.6865,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,338000,SB,PR,HOME,7680,EXP,886,CIB,45-54,TO_INST,96.60,NORTH,0,23
36365,CF,MALE,NOPRE,L1,NOPC,B/C,126500,3.99,0.3904,126500,360,NOT_NEG,NOT_INT,NOT_LPSM,128000,SB,PR,HOME,5760,EXP,528,CIB,25-34,TO_INST,98.83,NORTH,1,39
101739,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,326500,4.99,1.0861,326500,360,NOT_NEG,NOT_INT,NOT_LPSM,478000,SB,PR,HOME,3900,CIB,675,EXP,55-64,TO_INST,68.31,SOUTH,0,36
164632,CF,UNKNOWN,NOPRE,L1,NOPC,NOB/C,306500,4.56,0.4589,306500,360,NOT_NEG,NOT_INT,NOT_LPSM,388000,SB,PR,HOME,7560,CRIF,713,EXP,35-44,TO_INST,78.99,NORTH,0,37
